folder_name,clip_name,frame_start,frame_end,human_id,object_id,action,comment,Unnamed: 8
20200523,clip_32_1722,67,74,6820,6818,ride,,
20200523,clip_32_1722,59,62,6821,6819,ride,,
20200523,clip_32_1722,65,74,6821,6819,ride,,
20200523,clip_34_1818,69,76,6914,6913,ride,,
20200523,clip_36_1914,0,11,6963,6975,park,,
20200523,clip_36_1914,52,83,6963,6975,pickup,,
20200523,clip_36_1914,84,93,6963,6975,ride,,
20200523,clip_38_2010,2,12,7027,7026,ride,,
20200523,clip_38_2010,15,18,7027,7026,ride,,
20200523,clip_38_2010,19,28,7030,7029,ride,,
20200523,clip_38_2010,31,32,7030,7029,ride,,
20200523,clip_38_2010,51,58,7033,7034,ride,,
20200523,clip_38_2010,60,66,7033,7034,ride,,
20200523,clip_38_2010,84,91,7037,7038,ride,,
20200523,clip_38_2010,94,105,7037,7038,ride,,
20200523,clip_38_2010,106,116,7040,7041,ride,,
20200523,clip_38_2010,118,119,7040,7041,ride,,
20200523,clip_40_2046,19,31,7069,7070,ride,,
20200523,clip_40_2046,34,43,7069,7070,ride,,
20200522,clip_0_0000,84,88,5622,5621,ride,,
20200522,clip_0_0000,91,98,5622,5621,ride,,
20200522,clip_16_0646,116,117,5646,5647,ride,,
20200522,clip_16_0646,119,119,5646,5647,ride,,
20200522,clip_18_0742,109,116,5658,5659,ride,,
20200522,clip_18_0742,118,119,5658,5659,ride,,
20200522,clip_20_0838,89,104,5688,5689,ride,,
20200522,clip_24_1014,44,57,5739,5738,ride,,
20200522,clip_24_1014,60,72,5739,5738,ride,,
20200522,clip_24_1014,102,108,5736,5737,ride,,
20200522,clip_24_1014,115,119,5736,5737,ride,,
20200522,clip_26_1110,12,23,5755,5756,ride,,
20200522,clip_26_1110,27,33,5755,5756,ride,,
20200522,clip_26_1110,118,119,5761,5762,ride,,
20200522,clip_30_1302,3,5,5860,5861,ride,,
20200522,clip_30_1302,8,14,5860,5861,ride,,
20200522,clip_30_1302,16,22,5864,5872,ride,,
20200522,clip_30_1302,24,30,5864,5872,ride,,
20200522,clip_36_1524,0,12,5971,5973,ride,,
20200522,clip_36_1524,15,20,5971,5973,ride,,
20200522,clip_36_1524,0,7,5970,5972,ride,,
20200522,clip_36_1524,10,20,5970,5972,ride,,
20200522,clip_36_1524,1,11,5966,5967,ride,,
20200522,clip_36_1524,14,16,5966,5967,ride,,
20200522,clip_36_1524,110,119,5978,5979,ride,,
20200522,clip_36_1524,113,118,5981,5980,ride,,
20200522,clip_38_1620,75,90,6042,6047,ride,,
20200522,clip_38_1620,93,97,6042,6047,ride,,
20200522,clip_40_1716,0,5,6071,6081,ride,,
20200522,clip_40_1716,8,11,6071,6081,ride,,
20200522,clip_40_1716,0,5,6072,6073,ride,,
