folder_name,clip_name,frame_id,human_id,object_id,object_class,action,hmn_x1,hmn_y1,hmn_x2,hmn_y2,obj_x1,obj_y1,obj_x2,obj_y2
20200528,clip_20_0910,34,146162,146170,bicycle,ride,216,117,227,151,216,136,227,151
20200528,clip_20_0910,35,146162,146170,bicycle,ride,196,115,205,137,194,126,206,137
20200528,clip_20_0910,37,146162,146170,bicycle,ride,168,108,176,126,166,118,178,126
20200528,clip_20_0910,38,146162,146170,bicycle,ride,154,102,161,120,152,112,162,120
20200528,clip_20_0910,39,146162,146170,bicycle,ride,140,100,146,117,139,109,148,118
20200528,clip_22_1006,102,146207,146203,bicycle,ride,296,152,313,192,295,177,310,194
20200528,clip_22_1006,103,146207,146203,bicycle,ride,271,145,284,185,269,171,287,188
20200528,clip_22_1006,104,146207,146203,bicycle,ride,249,135,262,173,248,155,267,177
20200528,clip_22_1006,105,146207,146203,bicycle,ride,237,127,250,166,237,142,253,169
20200528,clip_22_1006,106,146207,146203,bicycle,ride,217,123,227,146,216,136,228,151
20200528,clip_22_1006,107,146207,146203,bicycle,ride,198,126,208,141,198,137,209,145
20200528,clip_22_1006,109,146207,146203,bicycle,ride,167,118,174,134,167,126,174,137
20200528,clip_22_1006,110,146207,146203,bicycle,ride,155,111,161,127,154,119,164,130
20200528,clip_22_1006,111,146207,146203,bicycle,ride,150,111,156,127,148,117,156,128
20200528,clip_22_1006,112,146207,146203,bicycle,ride,147,105,153,121,146,113,154,123
20200528,clip_22_1006,113,146207,146203,bicycle,ride,145,105,152,121,145,113,152,123
20200528,clip_22_1006,114,146207,146203,bicycle,ride,141,101,147,117,140,109,147,118
20200528,clip_24_1102,89,146237,146236,motorcycle,ride,336,167,351,203,328,173,353,211
20200528,clip_24_1102,90,146237,146236,motorcycle,ride,307,153,323,189,300,164,325,192
20200528,clip_24_1102,91,146237,146236,motorcycle,ride,283,140,299,176,278,155,299,177
20200528,clip_24_1102,92,146237,146236,motorcycle,ride,263,137,271,159,260,151,277,164
20200528,clip_24_1102,93,146237,146236,motorcycle,ride,249,124,258,147,244,141,260,154
20200528,clip_24_1102,94,146237,146236,motorcycle,ride,227,122,237,144,223,133,239,145
20200528,clip_24_1102,95,146237,146236,motorcycle,ride,204,118,214,140,199,126,216,139
20200528,clip_24_1102,97,146237,146236,motorcycle,ride,166,109,173,127,164,119,175,132
20200528,clip_24_1102,98,146237,146236,motorcycle,ride,153,108,160,123,150,116,161,127
20200528,clip_24_1102,99,146237,146236,motorcycle,ride,142,104,150,118,141,112,150,122
20200528,clip_24_1102,100,146237,146236,motorcycle,ride,135,103,143,118,136,110,144,118
20200528,clip_24_1102,101,146237,146236,motorcycle,ride,130,101,136,114,130,108,138,116
20200528,clip_24_1102,102,146237,146236,motorcycle,ride,125,101,131,113,124,106,131,114
20200528,clip_24_1102,103,146237,146236,motorcycle,ride,121,98,127,111,121,105,127,113
20200528,clip_24_1102,108,10484,10483,bicycle,ride,339,167,350,211,334,188,354,223
20200528,clip_24_1102,109,10484,10483,bicycle,ride,299,153,309,188,297,175,312,199
20200528,clip_24_1102,110,10484,10483,bicycle,ride,264,142,275,171,260,158,280,182
20200528,clip_24_1102,111,10484,10483,bicycle,ride,240,125,250,154,240,146,253,167
20200528,clip_24_1102,112,10484,10483,bicycle,ride,223,126,231,146,222,141,232,154
20200528,clip_24_1102,113,10484,10483,bicycle,ride,208,118,216,138,207,133,217,146
20200528,clip_24_1102,114,10484,10483,bicycle,ride,194,116,200,130,195,128,202,140
20200528,clip_24_1102,117,10484,10483,bicycle,ride,156,101,162,116,156,113,163,124
20200528,clip_24_1102,118,10484,10483,bicycle,ride,144,105,150,118,144,112,151,121
20200528,clip_24_1102,119,10484,10483,bicycle,ride,125,102,131,115,125,110,132,119
20200528,clip_26_1158,0,146281,146280,bicycle,ride,211,141,224,167,209,158,225,183
20200528,clip_26_1158,1,146281,146280,bicycle,ride,217,149,232,177,221,170,233,192
20200528,clip_26_1158,2,146281,146280,bicycle,ride,234,159,251,190,233,182,250,204
20200528,clip_26_1158,3,146281,146280,bicycle,ride,259,169,278,203,258,197,278,221
20200528,clip_26_1158,4,146281,146280,bicycle,ride,288,181,311,218,290,212,311,236
20200528,clip_26_1158,5,146281,146280,bicycle,ride,320,195,346,235,321,228,344,260
20200528,clip_26_1158,11,146290,146291,bicycle,ride,141,99,149,107,142,108,150,115
20200528,clip_26_1158,12,146290,146291,bicycle,ride,145,102,152,111,146,111,153,119
20200528,clip_26_1158,13,146290,146291,bicycle,ride,148,105,156,114,149,114,156,123
20200528,clip_26_1158,14,146290,146291,bicycle,ride,152,108,159,117,152,117,160,127
20200528,clip_26_1158,15,146290,146291,bicycle,ride,159,112,166,122,161,120,168,132
20200528,clip_26_1158,18,146290,146291,bicycle,ride,195,125,205,141,196,139,206,152
20200528,clip_26_1158,19,146290,146291,bicycle,ride,211,135,222,152,212,148,223,161
20200528,clip_26_1158,20,146290,146291,bicycle,ride,231,147,243,166,230,161,243,175
20200528,clip_26_1158,21,146290,146291,bicycle,ride,263,156,275,178,259,177,276,193
20200528,clip_26_1158,22,146290,146291,bicycle,ride,308,172,322,200,303,199,327,220
20200528,clip_26_1158,22,146285,146286,bicycle,ride,141,97,146,103,141,103,146,110
20200528,clip_26_1158,23,146285,146286,bicycle,ride,148,98,153,105,149,105,154,113
20200528,clip_26_1158,24,146285,146286,bicycle,ride,150,100,156,107,150,107,156,116
20200528,clip_26_1158,25,146285,146286,bicycle,ride,154,104,159,112,154,111,159,120
20200528,clip_26_1158,26,146285,146286,bicycle,ride,159,108,165,116,159,116,165,125
20200528,clip_26_1158,27,146285,146286,bicycle,ride,164,112,170,121,165,120,170,130
20200528,clip_26_1158,30,146285,146286,bicycle,ride,203,131,214,145,203,144,213,156
20200528,clip_26_1158,31,146285,146286,bicycle,ride,223,140,236,156,224,156,236,173
20200528,clip_26_1158,32,146285,146286,bicycle,ride,254,152,270,171,256,169,270,191
20200528,clip_26_1158,33,146285,146286,bicycle,ride,305,169,323,198,305,194,325,216
20200528,clip_26_1158,102,146300,146301,bicycle,ride,335,164,349,193,335,188,350,209
20200528,clip_26_1158,103,146300,146301,bicycle,ride,305,151,315,177,307,174,316,190
20200528,clip_26_1158,104,146300,146301,bicycle,ride,285,141,295,164,288,163,297,179
20200528,clip_26_1158,105,146300,146301,bicycle,ride,269,136,280,161,270,151,278,169
20200528,clip_26_1158,106,146300,146301,bicycle,ride,258,126,269,142,260,140,268,156
20200528,clip_26_1158,107,146300,146301,bicycle,ride,253,123,263,139,254,136,262,151
20200528,clip_26_1158,108,146300,146301,bicycle,ride,247,120,257,135,248,132,257,146
20200528,clip_26_1158,109,146300,146301,bicycle,ride,242,117,251,132,243,131,250,144
20200528,clip_26_1158,110,146300,146301,bicycle,ride,239,116,246,133,239,129,246,141
20200528,clip_26_1158,111,146300,146301,bicycle,ride,235,114,242,130,235,127,242,138
20200528,clip_26_1158,112,146300,146301,bicycle,ride,231,112,238,127,232,125,238,136
20200528,clip_26_1158,113,146300,146301,bicycle,park,226,111,235,123,228,123,235,133
20200528,clip_26_1158,114,146300,146301,bicycle,park,223,110,230,123,223,122,230,133
20200528,clip_26_1158,115,146300,146301,bicycle,hold,219,110,226,122,218,121,225,133
20200528,clip_26_1158,116,146300,146301,bicycle,hold,218,109,224,124,217,119,225,132
20200528,clip_26_1158,117,146300,146301,bicycle,hold,218,109,224,124,217,120,225,132
20200528,clip_26_1158,118,146300,146301,bicycle,hold,218,109,224,124,217,120,225,132
20200528,clip_26_1158,119,146300,146301,bicycle,hold,218,109,224,124,217,120,225,132
20200528,clip_28_1240,3,146346,146347,motorcycle,ride,195,183,219,210,187,202,223,224
20200528,clip_28_1240,4,146346,146347,motorcycle,ride,204,184,226,209,194,203,230,225
20200528,clip_28_1240,5,146346,146347,motorcycle,ride,199,184,217,207,192,202,224,225
20200528,clip_28_1240,9,146346,146347,motorcycle,ride,200,203,211,223,196,215,230,249
20200528,clip_28_1240,10,146346,146347,motorcycle,ride,233,211,251,241,234,232,264,260
20200528,clip_28_1240,11,146346,146347,motorcycle,ride,271,222,293,257,269,244,306,280
20200528,clip_28_1240,12,146346,146347,motorcycle,ride,306,236,328,267,302,257,339,288
20200528,clip_28_1240,9,146362,146363,bicycle,ride,125,101,131,107,125,107,130,113
20200528,clip_28_1240,10,146362,146363,bicycle,ride,132,102,138,108,132,107,137,113
20200528,clip_28_1240,11,146362,146363,bicycle,ride,139,103,145,109,139,108,144,114
20200528,clip_28_1240,12,146362,146363,bicycle,ride,146,105,152,112,146,111,152,117
20200528,clip_28_1240,13,146362,146363,bicycle,ride,154,107,160,114,154,113,159,120
20200528,clip_28_1240,14,146362,146363,bicycle,ride,162,108,168,116,161,116,167,122
20200528,clip_28_1240,18,146362,146363,bicycle,ride,206,117,213,126,206,126,210,134
20200528,clip_28_1240,19,146362,146363,bicycle,ride,216,117,224,128,217,129,223,140
20200528,clip_28_1240,20,146362,146363,bicycle,ride,226,118,234,131,228,132,237,145
20200528,clip_28_1240,21,146362,146363,bicycle,ride,243,118,251,132,239,135,251,151
20200528,clip_28_1240,22,146362,146363,bicycle,ride,253,130,263,149,253,141,264,157
20200528,clip_28_1240,23,146362,146363,bicycle,ride,266,135,278,157,266,148,278,163
20200528,clip_28_1240,24,146362,146363,bicycle,ride,279,140,293,164,280,154,291,170
20200528,clip_28_1240,25,146362,146363,bicycle,ride,296,146,309,178,295,163,309,181
20200528,clip_28_1240,26,146362,146363,bicycle,ride,311,155,327,183,311,172,326,192
20200528,clip_28_1240,27,146362,146363,bicycle,ride,335,166,351,199,337,182,351,208
20200528,clip_28_1240,28,146362,146363,bicycle,ride,366,178,380,211,366,196,384,223
20200528,clip_28_1240,71,146368,146369,bicycle,ride,318,203,336,246,316,227,336,260
20200528,clip_28_1240,72,146368,146369,bicycle,ride,291,181,309,213,292,207,306,232
20200528,clip_28_1240,73,146368,146369,bicycle,ride,268,170,285,196,270,193,283,213
20200528,clip_28_1240,74,146368,146369,bicycle,ride,246,159,260,180,247,179,257,194
20200528,clip_28_1240,82,146368,146369,bicycle,ride,164,110,170,126,164,122,170,132
20200528,clip_28_1240,83,146368,146369,bicycle,ride,155,106,163,123,157,116,164,126
20200528,clip_28_1240,84,146368,146369,bicycle,ride,150,105,157,117,151,114,158,122
20200528,clip_28_1240,85,146368,146369,bicycle,ride,144,104,151,112,145,112,152,119
20200528,clip_28_1240,86,146368,146369,bicycle,ride,136,102,143,110,137,111,145,117
20200528,clip_28_1240,87,146368,146369,bicycle,ride,129,101,136,108,129,109,137,115
20200528,clip_28_1240,88,146368,146369,bicycle,ride,120,100,127,107,122,108,129,114
20200528,clip_28_1240,72,146370,146371,bicycle,ride,342,209,369,251,343,239,370,274
20200528,clip_28_1240,73,146370,146371,bicycle,ride,297,186,321,223,302,216,320,244
20200528,clip_28_1240,74,146370,146371,bicycle,ride,277,170,299,202,280,195,299,218
20200528,clip_28_1240,75,146370,146371,bicycle,ride,275,157,298,189,280,184,297,203
20200528,clip_28_1240,76,146370,146371,bicycle,ride,271,145,293,178,278,173,296,192
20200528,clip_28_1240,77,146370,146371,bicycle,ride,266,136,283,156,269,155,283,169
20200528,clip_28_1240,78,146370,146371,bicycle,ride,253,129,268,148,257,146,270,159
20200528,clip_28_1240,79,146370,146371,bicycle,ride,242,126,254,143,245,137,257,149
20200528,clip_28_1240,80,146370,146371,bicycle,ride,232,123,240,138,229,132,241,143
20200528,clip_28_1240,85,146370,146371,bicycle,ride,161,102,169,113,163,113,171,120
20200528,clip_28_1240,86,146370,146371,bicycle,ride,154,101,160,111,154,111,162,118
20200528,clip_28_1240,87,146370,146371,bicycle,ride,146,101,152,110,146,109,153,115
20200528,clip_28_1240,88,146370,146371,bicycle,ride,137,100,143,108,137,108,144,114
20200528,clip_28_1240,77,146373,146374,bicycle,walk,343,170,358,222,349,193,371,222
20200528,clip_28_1240,78,146373,146374,bicycle,walk,332,167,348,216,341,189,360,216
20200528,clip_28_1240,79,146373,146374,bicycle,walk,321,163,338,210,333,185,349,209
20200528,clip_28_1240,80,146373,146374,bicycle,walk,311,159,328,204,324,181,339,203
20200528,clip_28_1240,81,146373,146374,bicycle,walk,301,155,318,197,316,176,324,198
20200528,clip_28_1240,82,146373,146374,bicycle,walk,297,153,311,194,308,171,318,193
20200528,clip_28_1240,83,146373,146374,bicycle,walk,289,150,302,189,301,166,313,187
20200528,clip_28_1240,84,146373,146374,bicycle,walk,282,147,293,183,291,162,304,183
20200528,clip_28_1240,85,146373,146374,bicycle,walk,274,144,284,178,282,159,296,180
20200528,clip_28_1240,89,146372,146374,bicycle,walk,230,135,241,165,240,152,250,168
20200528,clip_28_1240,90,146372,146374,bicycle,walk,224,134,235,163,234,151,244,166
20200528,clip_28_1240,91,146372,146374,bicycle,walk,221,131,231,161,230,148,240,163
20200528,clip_28_1240,92,146372,146374,bicycle,walk,217,128,228,158,227,145,236,160
20200528,clip_28_1240,93,146372,146374,bicycle,walk,214,125,224,156,223,142,233,157
20200528,clip_28_1240,94,146372,146374,bicycle,walk,210,121,221,153,219,140,229,154
20200528,clip_28_1240,95,146372,146374,bicycle,walk,208,120,218,152,216,138,225,153
20200528,clip_28_1240,96,146372,146374,bicycle,walk,205,119,216,151,213,137,222,151
20200528,clip_28_1240,97,146372,146374,bicycle,walk,203,118,213,150,209,136,218,150
20200528,clip_28_1240,98,146372,146374,bicycle,walk,199,117,209,148,207,134,216,148
20200528,clip_28_1240,96,146378,146379,bicycle,ride,313,161,333,188,314,186,332,209
20200528,clip_28_1240,97,146378,146379,bicycle,ride,285,150,302,175,285,175,307,193
20200528,clip_28_1240,98,146378,146379,bicycle,ride,262,143,277,165,262,166,282,180
20200528,clip_28_1240,99,146378,146379,bicycle,ride,238,135,252,156,238,156,256,168
20200528,clip_28_1240,100,146378,146379,bicycle,ride,227,125,243,146,228,147,242,159
20200528,clip_28_1240,101,146378,146379,bicycle,ride,225,121,238,134,225,134,239,147
20200528,clip_28_1240,102,146378,146379,bicycle,ride,224,118,238,130,226,130,239,140
20200528,clip_28_1240,103,146378,146379,bicycle,ride,224,114,238,125,228,126,239,134
20200528,clip_28_1240,104,146378,146379,bicycle,ride,216,109,230,121,222,122,230,132
20200528,clip_28_1240,105,146378,146379,bicycle,ride,208,105,222,116,207,118,218,126
20200528,clip_28_1240,106,146378,146379,bicycle,ride,198,104,208,113,198,115,209,123
20200528,clip_30_1336,0,11562,11563,bicycle,park,112,115,121,130,104,115,115,130
20200528,clip_30_1336,1,11562,11563,bicycle,park,112,115,121,130,104,115,115,130
20200528,clip_30_1336,2,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,3,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,4,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,5,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,6,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,7,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,8,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,9,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,10,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,11,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,12,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,13,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,14,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,15,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,16,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,17,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,18,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,19,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,20,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,21,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,22,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,23,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,24,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,25,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,26,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,27,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,28,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,29,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,30,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,31,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,32,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,33,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,34,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,35,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,36,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,37,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,38,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,39,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,40,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,41,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,42,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,43,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,44,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,45,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,46,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,47,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,48,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,49,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,50,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,51,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,52,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,53,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,54,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,55,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,56,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,57,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,58,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,59,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,60,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,61,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,62,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,63,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,64,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,65,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,66,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,67,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,68,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,69,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,70,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,71,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,72,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,73,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,74,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,75,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,76,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,77,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,78,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,79,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,80,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,81,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,82,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,83,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,84,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,85,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,86,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,87,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,88,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,89,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,90,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,91,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,92,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,93,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,94,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,95,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,96,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,97,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,98,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,99,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,100,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,101,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,102,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,103,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,104,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,105,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,106,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,107,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,108,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,109,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,110,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,111,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,112,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,113,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,114,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,115,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,116,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,117,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,118,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,119,11562,11563,bicycle,park,112,114,121,130,104,115,115,130
20200528,clip_30_1336,46,147319,147320,bicycle,ride,329,181,348,214,329,196,350,225
20200528,clip_30_1336,47,147319,147320,bicycle,ride,294,164,310,195,295,185,312,207
20200528,clip_30_1336,48,147319,147320,bicycle,ride,271,155,285,182,272,170,285,192
20200528,clip_30_1336,49,147319,147320,bicycle,ride,256,146,270,173,257,159,270,179
20200528,clip_30_1336,50,147319,147320,bicycle,ride,242,138,254,158,244,151,253,169
20200528,clip_30_1336,51,147319,147320,bicycle,ride,233,131,244,151,234,145,243,162
20200528,clip_30_1336,52,147319,147320,bicycle,ride,228,127,237,147,229,141,236,155
20200528,clip_30_1336,53,147319,147320,bicycle,ride,216,122,226,141,217,133,224,147
20200528,clip_30_1336,54,147319,147320,bicycle,ride,203,118,212,137,205,128,212,142
20200528,clip_30_1336,55,147319,147320,bicycle,ride,194,116,201,132,194,125,200,138
20200528,clip_30_1336,47,147322,147321,bicycle,ride,331,164,348,198,330,177,348,206
20200528,clip_30_1336,48,147322,147321,bicycle,ride,301,154,316,183,300,167,315,191
20200528,clip_30_1336,49,147322,147321,bicycle,ride,283,146,295,172,284,160,297,179
20200528,clip_30_1336,50,147322,147321,bicycle,ride,269,137,281,163,270,150,281,166
20200528,clip_30_1336,51,147322,147321,bicycle,ride,258,132,270,154,259,141,269,157
20200528,clip_30_1336,52,147322,147321,bicycle,ride,252,128,260,148,252,140,260,153
20200528,clip_30_1336,53,147322,147321,bicycle,ride,236,119,244,140,237,132,245,146
20200528,clip_30_1336,54,147322,147321,bicycle,ride,231,118,239,134,232,130,239,142
20200528,clip_30_1336,55,147322,147321,bicycle,ride,220,118,226,132,220,128,226,137
20200528,clip_30_1336,56,147322,147321,bicycle,ride,211,118,215,126,210,124,215,132
20200528,clip_30_1336,57,147322,147321,bicycle,ride,196,114,201,123,197,122,202,129
20200528,clip_30_1336,58,147319,147320,bicycle,ride,167,109,173,119,168,117,172,125
20200528,clip_30_1336,59,147319,147320,bicycle,ride,160,107,165,117,161,114,165,122
20200528,clip_30_1336,60,147319,147320,bicycle,ride,153,108,157,117,153,113,157,120
20200528,clip_30_1336,61,147319,147320,bicycle,ride,147,104,151,113,147,110,152,117
20200528,clip_30_1336,62,147319,147320,bicycle,ride,142,103,146,111,142,109,146,115
20200528,clip_30_1336,63,147319,147320,bicycle,ride,137,102,140,111,136,107,140,114
20200528,clip_30_1336,64,147319,147320,bicycle,ride,133,100,137,108,133,106,137,112
20200528,clip_30_1336,60,147322,147321,bicycle,ride,168,104,173,113,169,113,173,119
20200528,clip_30_1336,61,147322,147321,bicycle,ride,164,105,168,113,164,112,169,118
20200528,clip_30_1336,62,147322,147321,bicycle,ride,158,100,162,108,158,105,163,111
20200528,clip_30_1336,63,147322,147321,bicycle,ride,151,102,153,110,150,107,154,112
20200528,clip_30_1336,64,147322,147321,bicycle,ride,146,102,150,107,147,107,150,111
20200528,clip_30_1336,65,147322,147321,bicycle,ride,142,100,145,105,142,104,145,108
20200528,clip_30_1336,97,147331,147332,bicycle,ride,144,103,148,109,144,107,148,113
